	State	Action
517	((1, 2), (('0', '1'), ('1', '0')))	2
518	((1, 2), (('3', '2'), ('0', '1')))	1
519	((1, 2), (('0', '1'), ('1', '1')))	2
520	((1, 2), (('2', '2'), ('0', '1')))	2
521	((1, 2), (('0', '0'), ('1', '0')))	2
522	((1, 2), (('2', '1'), ('0', '0')))	2
523	((1, 2), (('0', '2'), ('0', '0')))	2
524	((1, 2), (('0', '2'), ('0', '1')))	2
525	((1, 2), (('2', '0'), ('1', '0')))	2
526	((1, 2), (('2', '1'), ('0', '1')))	2
527	((1, 2), (('0', '0'), ('1', '1')))	2
528	((1, 2), (('1', '0'), ('0', '0')))	2
529	((1, 2), (('1', '1'), ('0', '0')))	2
530	((1, 2), (('2', '0'), ('1', '1')))	2
531	((1, 2), (('1', '0'), ('0', '1')))	2
532	((1, 2), (('1', '2'), ('1', '0')))	2
533	((1, 2), (('3', '0'), ('1', '0')))	aT
534	((1, 2), (('1', '1'), ('0', '1')))	2
535	((1, 2), (('3', '1'), ('1', '0')))	aT
536	((1, 2), (('3', '0'), ('1', '1')))	aT
537	((1, 2), (('1', '2'), ('1', '1')))	2
538	((1, 2), (('3', '1'), ('1', '1')))	aT
539	((1, 3), 'sink')	0
540	((1, 3), (('3', '2'), ('1', '0')))	aT
541	((1, 3), (('2', '2'), ('1', '0')))	aT
542	((1, 3), (('3', '2'), ('1', '1')))	aT
543	((1, 3), (('0', '1'), ('0', '0')))	0
544	((1, 3), (('0', '1'), ('0', '1')))	0
545	((1, 3), (('2', '2'), ('1', '1')))	aT
546	((1, 3), (('0', '2'), ('1', '0')))	aT
547	((1, 3), (('2', '1'), ('1', '0')))	0
548	((1, 3), (('0', '0'), ('0', '0')))	0
549	((1, 3), (('0', '2'), ('1', '1')))	aT
550	((1, 3), (('1', '0'), ('1', '0')))	0
551	((1, 3), (('2', '1'), ('1', '1')))	0
552	((1, 3), (('2', '0'), ('0', '0')))	0
553	((1, 3), (('0', '0'), ('0', '1')))	0
554	((1, 3), (('1', '1'), ('1', '0')))	0
555	((1, 3), (('1', '0'), ('1', '1')))	0
556	((1, 3), (('2', '0'), ('0', '1')))	0
557	((1, 3), (('1', '2'), ('0', '0')))	0
558	((1, 3), (('1', '1'), ('1', '1')))	0
559	((1, 3), (('3', '0'), ('0', '0')))	0
560	((1, 3), (('3', '1'), ('0', '0')))	0
561	((1, 3), (('3', '0'), ('0', '1')))	aT
562	((1, 3), (('1', '2'), ('0', '1')))	aT
563	((1, 3), (('3', '1'), ('0', '1')))	aT
564	((1, 3), (('3', '2'), ('0', '0')))	0
565	((1, 3), (('2', '2'), ('0', '0')))	0
566	((1, 3), (('0', '1'), ('1', '0')))	0
567	((1, 3), (('3', '2'), ('0', '1')))	aT
568	((1, 3), (('0', '1'), ('1', '1')))	0
569	((1, 3), (('2', '2'), ('0', '1')))	aT
570	((1, 3), (('0', '0'), ('1', '0')))	0
571	((1, 3), (('2', '1'), ('0', '0')))	0
572	((1, 3), (('0', '2'), ('0', '0')))	0
573	((1, 3), (('0', '2'), ('0', '1')))	aT
574	((1, 3), (('2', '0'), ('1', '0')))	0
575	((1, 3), (('2', '1'), ('0', '1')))	0
576	((1, 3), (('0', '0'), ('1', '1')))	0
577	((1, 3), (('1', '0'), ('0', '0')))	0
578	((1, 3), (('1', '1'), ('0', '0')))	0
579	((1, 3), (('2', '0'), ('1', '1')))	0
580	((1, 3), (('1', '0'), ('0', '1')))	0
581	((1, 3), (('1', '2'), ('1', '0')))	aT
582	((1, 3), (('3', '0'), ('1', '0')))	aT
583	((1, 3), (('1', '1'), ('0', '1')))	0
584	((1, 3), (('3', '1'), ('1', '0')))	aT
585	((1, 3), (('3', '0'), ('1', '1')))	aT
586	((1, 3), (('1', '2'), ('1', '1')))	aT
587	((1, 3), (('3', '1'), ('1', '1')))	aT
588	((1, 4), 'sink')	0
589	((1, 4), (('3', '2'), ('1', '0')))	aT
590	((1, 4), (('2', '2'), ('1', '0')))	aT
591	((1, 4), (('3', '2'), ('1', '1')))	aT
592	((1, 4), (('0', '1'), ('0', '0')))	0
593	((1, 4), (('0', '1'), ('0', '1')))	0
594	((1, 4), (('2', '2'), ('1', '1')))	aT
595	((1, 4), (('0', '2'), ('1', '0')))	aT
596	((1, 4), (('2', '1'), ('1', '0')))	0
597	((1, 4), (('0', '0'), ('0', '0')))	0
598	((1, 4), (('0', '2'), ('1', '1')))	aT
599	((1, 4), (('1', '0'), ('1', '0')))	0
600	((1, 4), (('2', '1'), ('1', '1')))	0
601	((1, 4), (('2', '0'), ('0', '0')))	0
602	((1, 4), (('0', '0'), ('0', '1')))	0
603	((1, 4), (('1', '1'), ('1', '0')))	0
604	((1, 4), (('1', '0'), ('1', '1')))	0
605	((1, 4), (('2', '0'), ('0', '1')))	0
606	((1, 4), (('1', '2'), ('0', '0')))	0
607	((1, 4), (('1', '1'), ('1', '1')))	0
608	((1, 4), (('3', '0'), ('0', '0')))	0
609	((1, 4), (('3', '1'), ('0', '0')))	0
610	((1, 4), (('3', '0'), ('0', '1')))	aT
611	((1, 4), (('1', '2'), ('0', '1')))	aT
612	((1, 4), (('3', '1'), ('0', '1')))	aT
613	((1, 4), (('3', '2'), ('0', '0')))	0
614	((1, 4), (('2', '2'), ('0', '0')))	0
615	((1, 4), (('0', '1'), ('1', '0')))	0
616	((1, 4), (('3', '2'), ('0', '1')))	aT
617	((1, 4), (('0', '1'), ('1', '1')))	0
618	((1, 4), (('2', '2'), ('0', '1')))	aT
619	((1, 4), (('0', '0'), ('1', '0')))	0
620	((1, 4), (('2', '1'), ('0', '0')))	0
621	((1, 4), (('0', '2'), ('0', '0')))	0
622	((1, 4), (('0', '2'), ('0', '1')))	aT
623	((1, 4), (('2', '0'), ('1', '0')))	0
624	((1, 4), (('2', '1'), ('0', '1')))	0
625	((1, 4), (('0', '0'), ('1', '1')))	0
626	((1, 4), (('1', '0'), ('0', '0')))	0
627	((1, 4), (('1', '1'), ('0', '0')))	0
628	((1, 4), (('2', '0'), ('1', '1')))	0
629	((1, 4), (('1', '0'), ('0', '1')))	0
630	((1, 4), (('1', '2'), ('1', '0')))	aT
631	((1, 4), (('3', '0'), ('1', '0')))	aT
632	((1, 4), (('1', '1'), ('0', '1')))	0
633	((1, 4), (('3', '1'), ('1', '0')))	aT
634	((1, 4), (('3', '0'), ('1', '1')))	aT
635	((1, 4), (('1', '2'), ('1', '1')))	aT
636	((1, 4), (('3', '1'), ('1', '1')))	aT
637	((1, 5), 'sink')	0
638	((1, 5), (('3', '2'), ('1', '0')))	aT
639	((1, 5), (('2', '2'), ('1', '0')))	aT
640	((1, 5), (('3', '2'), ('1', '1')))	aT
641	((1, 5), (('0', '1'), ('0', '0')))	0
642	((1, 5), (('0', '1'), ('0', '1')))	0
643	((1, 5), (('2', '2'), ('1', '1')))	aT
644	((1, 5), (('0', '2'), ('1', '0')))	aT
645	((1, 5), (('2', '1'), ('1', '0')))	0
646	((1, 5), (('0', '0'), ('0', '0')))	0
647	((1, 5), (('0', '2'), ('1', '1')))	aT
648	((1, 5), (('1', '0'), ('1', '0')))	0
649	((1, 5), (('2', '1'), ('1', '1')))	0
650	((1, 5), (('2', '0'), ('0', '0')))	0
651	((1, 5), (('0', '0'), ('0', '1')))	0
652	((1, 5), (('1', '1'), ('1', '0')))	0
653	((1, 5), (('1', '0'), ('1', '1')))	0
654	((1, 5), (('2', '0'), ('0', '1')))	0
655	((1, 5), (('1', '2'), ('0', '0')))	0
656	((1, 5), (('1', '1'), ('1', '1')))	0
657	((1, 5), (('3', '0'), ('0', '0')))	0
658	((1, 5), (('3', '1'), ('0', '0')))	0
659	((1, 5), (('3', '0'), ('0', '1')))	aT
660	((1, 5), (('1', '2'), ('0', '1')))	aT
661	((1, 5), (('3', '1'), ('0', '1')))	aT
662	((1, 5), (('3', '2'), ('0', '0')))	0
663	((1, 5), (('2', '2'), ('0', '0')))	0
664	((1, 5), (('0', '1'), ('1', '0')))	0
665	((1, 5), (('3', '2'), ('0', '1')))	aT
666	((1, 5), (('0', '1'), ('1', '1')))	0
667	((1, 5), (('2', '2'), ('0', '1')))	aT
668	((1, 5), (('0', '0'), ('1', '0')))	0
669	((1, 5), (('2', '1'), ('0', '0')))	0
670	((1, 5), (('0', '2'), ('0', '0')))	0
671	((1, 5), (('0', '2'), ('0', '1')))	aT
672	((1, 5), (('2', '0'), ('1', '0')))	0
673	((1, 5), (('2', '1'), ('0', '1')))	0
674	((1, 5), (('0', '0'), ('1', '1')))	0
675	((1, 5), (('1', '0'), ('0', '0')))	0
676	((1, 5), (('1', '1'), ('0', '0')))	0
677	((1, 5), (('2', '0'), ('1', '1')))	0
678	((1, 5), (('1', '0'), ('0', '1')))	0
679	((1, 5), (('1', '2'), ('1', '0')))	aT
680	((1, 5), (('3', '0'), ('1', '0')))	aT
681	((1, 5), (('1', '1'), ('0', '1')))	0
682	((1, 5), (('3', '1'), ('1', '0')))	aT
683	((1, 5), (('3', '0'), ('1', '1')))	aT
684	((1, 5), (('1', '2'), ('1', '1')))	aT
685	((1, 5), (('3', '1'), ('1', '1')))	aT
686	((1, 6), 'sink')	0
687	((1, 6), (('3', '2'), ('1', '0')))	aT
688	((1, 6), (('2', '2'), ('1', '0')))	aT
689	((1, 6), (('3', '2'), ('1', '1')))	aT
690	((1, 6), (('0', '1'), ('0', '0')))	0
691	((1, 6), (('0', '1'), ('0', '1')))	0
692	((1, 6), (('2', '2'), ('1', '1')))	aT
693	((1, 6), (('0', '2'), ('1', '0')))	aT
694	((1, 6), (('2', '1'), ('1', '0')))	0
695	((1, 6), (('0', '0'), ('0', '0')))	0
696	((1, 6), (('0', '2'), ('1', '1')))	aT
697	((1, 6), (('1', '0'), ('1', '0')))	0
698	((1, 6), (('2', '1'), ('1', '1')))	0
699	((1, 6), (('2', '0'), ('0', '0')))	0
700	((1, 6), (('0', '0'), ('0', '1')))	0
701	((1, 6), (('1', '1'), ('1', '0')))	0
702	((1, 6), (('1', '0'), ('1', '1')))	0
703	((1, 6), (('2', '0'), ('0', '1')))	0
704	((1, 6), (('1', '2'), ('0', '0')))	0
705	((1, 6), (('1', '1'), ('1', '1')))	0
706	((1, 6), (('3', '0'), ('0', '0')))	0
707	((1, 6), (('3', '1'), ('0', '0')))	0
708	((1, 6), (('3', '0'), ('0', '1')))	aT
709	((1, 6), (('1', '2'), ('0', '1')))	aT
710	((1, 6), (('3', '1'), ('0', '1')))	aT
711	((1, 6), (('3', '2'), ('0', '0')))	0
712	((1, 6), (('2', '2'), ('0', '0')))	0
713	((1, 6), (('0', '1'), ('1', '0')))	0
714	((1, 6), (('3', '2'), ('0', '1')))	aT
715	((1, 6), (('0', '1'), ('1', '1')))	0
716	((1, 6), (('2', '2'), ('0', '1')))	aT
717	((1, 6), (('0', '0'), ('1', '0')))	0
718	((1, 6), (('2', '1'), ('0', '0')))	0
719	((1, 6), (('0', '2'), ('0', '0')))	0
720	((1, 6), (('0', '2'), ('0', '1')))	aT
721	((1, 6), (('2', '0'), ('1', '0')))	0
722	((1, 6), (('2', '1'), ('0', '1')))	0
723	((1, 6), (('0', '0'), ('1', '1')))	0
724	((1, 6), (('1', '0'), ('0', '0')))	0
725	((1, 6), (('1', '1'), ('0', '0')))	0
726	((1, 6), (('2', '0'), ('1', '1')))	0
727	((1, 6), (('1', '0'), ('0', '1')))	0
728	((1, 6), (('1', '2'), ('1', '0')))	aT
729	((1, 6), (('3', '0'), ('1', '0')))	aT
730	((1, 6), (('1', '1'), ('0', '1')))	0
731	((1, 6), (('3', '1'), ('1', '0')))	aT
732	((1, 6), (('3', '0'), ('1', '1')))	aT
733	((1, 6), (('1', '2'), ('1', '1')))	aT
734	((1, 6), (('3', '1'), ('1', '1')))	aT
735	((1, 7), 'sink')	0
736	((1, 7), (('3', '2'), ('1', '0')))	aT
737	((1, 7), (('2', '2'), ('1', '0')))	aT
738	((1, 7), (('3', '2'), ('1', '1')))	aT
739	((1, 7), (('0', '1'), ('0', '0')))	0
740	((1, 7), (('0', '1'), ('0', '1')))	0
741	((1, 7), (('2', '2'), ('1', '1')))	aT
742	((1, 7), (('0', '2'), ('1', '0')))	aT
743	((1, 7), (('2', '1'), ('1', '0')))	0
744	((1, 7), (('0', '0'), ('0', '0')))	0
745	((1, 7), (('0', '2'), ('1', '1')))	aT
746	((1, 7), (('1', '0'), ('1', '0')))	0
747	((1, 7), (('2', '1'), ('1', '1')))	0
748	((1, 7), (('2', '0'), ('0', '0')))	0
749	((1, 7), (('0', '0'), ('0', '1')))	0
750	((1, 7), (('1', '1'), ('1', '0')))	0
751	((1, 7), (('1', '0'), ('1', '1')))	0
752	((1, 7), (('2', '0'), ('0', '1')))	0
753	((1, 7), (('1', '2'), ('0', '0')))	2
754	((1, 7), (('1', '1'), ('1', '1')))	0
755	((1, 7), (('3', '0'), ('0', '0')))	2
756	((1, 7), (('3', '1'), ('0', '0')))	2
757	((1, 7), (('3', '0'), ('0', '1')))	aT
758	((1, 7), (('1', '2'), ('0', '1')))	aT
759	((1, 7), (('3', '1'), ('0', '1')))	aT
760	((1, 7), (('3', '2'), ('0', '0')))	2
761	((1, 7), (('2', '2'), ('0', '0')))	2
762	((1, 7), (('0', '1'), ('1', '0')))	0
763	((1, 7), (('3', '2'), ('0', '1')))	aT
764	((1, 7), (('0', '1'), ('1', '1')))	0
765	((1, 7), (('2', '2'), ('0', '1')))	aT
766	((1, 7), (('0', '0'), ('1', '0')))	0
767	((1, 7), (('2', '1'), ('0', '0')))	0
768	((1, 7), (('0', '2'), ('0', '0')))	2
769	((1, 7), (('0', '2'), ('0', '1')))	aT
770	((1, 7), (('2', '0'), ('1', '0')))	0
771	((1, 7), (('2', '1'), ('0', '1')))	0
772	((1, 7), (('0', '0'), ('1', '1')))	0
773	((1, 7), (('1', '0'), ('0', '0')))	0
774	((1, 7), (('1', '1'), ('0', '0')))	0
775	((1, 7), (('2', '0'), ('1', '1')))	0
776	((1, 7), (('1', '0'), ('0', '1')))	0
777	((1, 7), (('1', '2'), ('1', '0')))	aT
778	((1, 7), (('3', '0'), ('1', '0')))	aT
779	((1, 7), (('1', '1'), ('0', '1')))	0
780	((1, 7), (('3', '1'), ('1', '0')))	aT
781	((1, 7), (('3', '0'), ('1', '1')))	aT
782	((1, 7), (('1', '2'), ('1', '1')))	aT
783	((1, 7), (('3', '1'), ('1', '1')))	aT
784	((2, 0), 'sink')	0
785	((2, 0), (('3', '2'), ('1', '0')))	aT
786	((2, 0), (('2', '2'), ('1', '0')))	1
787	((2, 0), (('3', '2'), ('1', '1')))	aT
788	((2, 0), (('0', '1'), ('0', '0')))	3
789	((2, 0), (('0', '1'), ('0', '1')))	3
790	((2, 0), (('2', '2'), ('1', '1')))	1
791	((2, 0), (('0', '2'), ('1', '0')))	aT
792	((2, 0), (('2', '1'), ('1', '0')))	3
793	((2, 0), (('0', '0'), ('0', '0')))	1
794	((2, 0), (('0', '2'), ('1', '1')))	aT
795	((2, 0), (('1', '0'), ('1', '0')))	3
796	((2, 0), (('2', '1'), ('1', '1')))	3
797	((2, 0), (('2', '0'), ('0', '0')))	1
798	((2, 0), (('0', '0'), ('0', '1')))	1
799	((2, 0), (('1', '1'), ('1', '0')))	3
800	((2, 0), (('1', '0'), ('1', '1')))	3
801	((2, 0), (('2', '0'), ('0', '1')))	1
802	((2, 0), (('1', '2'), ('0', '0')))	3
803	((2, 0), (('1', '1'), ('1', '1')))	3
804	((2, 0), (('3', '0'), ('0', '0')))	3
805	((2, 0), (('3', '1'), ('0', '0')))	3
806	((2, 0), (('3', '0'), ('0', '1')))	1
807	((2, 0), (('1', '2'), ('0', '1')))	3
808	((2, 0), (('3', '1'), ('0', '1')))	1
809	((2, 0), (('3', '2'), ('0', '0')))	3
810	((2, 0), (('2', '2'), ('0', '0')))	3
811	((2, 0), (('0', '1'), ('1', '0')))	3
812	((2, 0), (('3', '2'), ('0', '1')))	1
813	((2, 0), (('0', '1'), ('1', '1')))	3
814	((2, 0), (('2', '2'), ('0', '1')))	1
815	((2, 0), (('0', '0'), ('1', '0')))	1
816	((2, 0), (('2', '1'), ('0', '0')))	3
817	((2, 0), (('0', '2'), ('0', '0')))	3
818	((2, 0), (('0', '2'), ('0', '1')))	1
819	((2, 0), (('2', '0'), ('1', '0')))	1
820	((2, 0), (('2', '1'), ('0', '1')))	3
821	((2, 0), (('0', '0'), ('1', '1')))	1
822	((2, 0), (('1', '0'), ('0', '0')))	3
823	((2, 0), (('1', '1'), ('0', '0')))	3
824	((2, 0), (('2', '0'), ('1', '1')))	1
825	((2, 0), (('1', '0'), ('0', '1')))	3
826	((2, 0), (('1', '2'), ('1', '0')))	3
827	((2, 0), (('3', '0'), ('1', '0')))	aT
828	((2, 0), (('1', '1'), ('0', '1')))	3
829	((2, 0), (('3', '1'), ('1', '0')))	aT
830	((2, 0), (('3', '0'), ('1', '1')))	aT
831	((2, 0), (('1', '2'), ('1', '1')))	3
832	((2, 0), (('3', '1'), ('1', '1')))	aT
833	((2, 1), 'sink')	0
834	((2, 1), (('3', '2'), ('1', '0')))	aT
835	((2, 1), (('2', '2'), ('1', '0')))	1
836	((2, 1), (('3', '2'), ('1', '1')))	aT
837	((2, 1), (('0', '1'), ('0', '0')))	2
838	((2, 1), (('0', '1'), ('0', '1')))	2
839	((2, 1), (('2', '2'), ('1', '1')))	1
840	((2, 1), (('0', '2'), ('1', '0')))	aT
841	((2, 1), (('2', '1'), ('1', '0')))	2
842	((2, 1), (('0', '0'), ('0', '0')))	2
843	((2, 1), (('0', '2'), ('1', '1')))	aT
844	((2, 1), (('1', '0'), ('1', '0')))	2
845	((2, 1), (('2', '1'), ('1', '1')))	2
846	((2, 1), (('2', '0'), ('0', '0')))	2
847	((2, 1), (('0', '0'), ('0', '1')))	2
848	((2, 1), (('1', '1'), ('1', '0')))	2
849	((2, 1), (('1', '0'), ('1', '1')))	2
850	((2, 1), (('2', '0'), ('0', '1')))	2
851	((2, 1), (('1', '2'), ('0', '0')))	2
852	((2, 1), (('1', '1'), ('1', '1')))	2
853	((2, 1), (('3', '0'), ('0', '0')))	2
854	((2, 1), (('3', '1'), ('0', '0')))	2
855	((2, 1), (('3', '0'), ('0', '1')))	0
856	((2, 1), (('1', '2'), ('0', '1')))	2
857	((2, 1), (('3', '1'), ('0', '1')))	0
858	((2, 1), (('3', '2'), ('0', '0')))	2
859	((2, 1), (('2', '2'), ('0', '0')))	2
860	((2, 1), (('0', '1'), ('1', '0')))	2
861	((2, 1), (('3', '2'), ('0', '1')))	0
862	((2, 1), (('0', '1'), ('1', '1')))	2
863	((2, 1), (('2', '2'), ('0', '1')))	2
864	((2, 1), (('0', '0'), ('1', '0')))	2
865	((2, 1), (('2', '1'), ('0', '0')))	2
866	((2, 1), (('0', '2'), ('0', '0')))	2
867	((2, 1), (('0', '2'), ('0', '1')))	2
868	((2, 1), (('2', '0'), ('1', '0')))	2
869	((2, 1), (('2', '1'), ('0', '1')))	2
870	((2, 1), (('0', '0'), ('1', '1')))	2
871	((2, 1), (('1', '0'), ('0', '0')))	2
872	((2, 1), (('1', '1'), ('0', '0')))	2
873	((2, 1), (('2', '0'), ('1', '1')))	2
874	((2, 1), (('1', '0'), ('0', '1')))	2
875	((2, 1), (('1', '2'), ('1', '0')))	2
876	((2, 1), (('3', '0'), ('1', '0')))	aT
877	((2, 1), (('1', '1'), ('0', '1')))	2
878	((2, 1), (('3', '1'), ('1', '0')))	aT
879	((2, 1), (('3', '0'), ('1', '1')))	aT
880	((2, 1), (('1', '2'), ('1', '1')))	2
881	((2, 1), (('3', '1'), ('1', '1')))	aT
882	((2, 2), 'sink')	0
883	((2, 2), (('3', '2'), ('1', '0')))	aT
884	((2, 2), (('2', '2'), ('1', '0')))	0
885	((2, 2), (('3', '2'), ('1', '1')))	aT
886	((2, 2), (('0', '1'), ('0', '0')))	3
887	((2, 2), (('0', '1'), ('0', '1')))	3
888	((2, 2), (('2', '2'), ('1', '1')))	0
889	((2, 2), (('0', '2'), ('1', '0')))	aT
890	((2, 2), (('2', '1'), ('1', '0')))	3
891	((2, 2), (('0', '0'), ('0', '0')))	3
892	((2, 2), (('0', '2'), ('1', '1')))	aT
893	((2, 2), (('1', '0'), ('1', '0')))	3
894	((2, 2), (('2', '1'), ('1', '1')))	3
895	((2, 2), (('2', '0'), ('0', '0')))	3
896	((2, 2), (('0', '0'), ('0', '1')))	3
897	((2, 2), (('1', '1'), ('1', '0')))	3
898	((2, 2), (('1', '0'), ('1', '1')))	3
899	((2, 2), (('2', '0'), ('0', '1')))	3
900	((2, 2), (('1', '2'), ('0', '0')))	3
901	((2, 2), (('1', '1'), ('1', '1')))	3
902	((2, 2), (('3', '0'), ('0', '0')))	3
903	((2, 2), (('3', '1'), ('0', '0')))	3
904	((2, 2), (('3', '0'), ('0', '1')))	0
905	((2, 2), (('1', '2'), ('0', '1')))	3
906	((2, 2), (('3', '1'), ('0', '1')))	0
907	((2, 2), (('3', '2'), ('0', '0')))	3
908	((2, 2), (('2', '2'), ('0', '0')))	3
909	((2, 2), (('0', '1'), ('1', '0')))	3
910	((2, 2), (('3', '2'), ('0', '1')))	0
911	((2, 2), (('0', '1'), ('1', '1')))	3
912	((2, 2), (('2', '2'), ('0', '1')))	3
913	((2, 2), (('0', '0'), ('1', '0')))	3
914	((2, 2), (('2', '1'), ('0', '0')))	3
915	((2, 2), (('0', '2'), ('0', '0')))	3
916	((2, 2), (('0', '2'), ('0', '1')))	3
917	((2, 2), (('2', '0'), ('1', '0')))	3
918	((2, 2), (('2', '1'), ('0', '1')))	3
919	((2, 2), (('0', '0'), ('1', '1')))	3
920	((2, 2), (('1', '0'), ('0', '0')))	3
921	((2, 2), (('1', '1'), ('0', '0')))	3
922	((2, 2), (('2', '0'), ('1', '1')))	3
923	((2, 2), (('1', '0'), ('0', '1')))	3
924	((2, 2), (('1', '2'), ('1', '0')))	3
925	((2, 2), (('3', '0'), ('1', '0')))	aT
926	((2, 2), (('1', '1'), ('0', '1')))	3
927	((2, 2), (('3', '1'), ('1', '0')))	aT
928	((2, 2), (('3', '0'), ('1', '1')))	aT
929	((2, 2), (('1', '2'), ('1', '1')))	3
930	((2, 2), (('3', '1'), ('1', '1')))	aT
931	((2, 3), 'sink')	0
932	((2, 3), (('3', '2'), ('1', '0')))	aT
933	((2, 3), (('2', '2'), ('1', '0')))	0
934	((2, 3), (('3', '2'), ('1', '1')))	aT
935	((2, 3), (('0', '1'), ('0', '0')))	2
936	((2, 3), (('0', '1'), ('0', '1')))	2
937	((2, 3), (('2', '2'), ('1', '1')))	0
938	((2, 3), (('0', '2'), ('1', '0')))	aT
939	((2, 3), (('2', '1'), ('1', '0')))	2
940	((2, 3), (('0', '0'), ('0', '0')))	0
941	((2, 3), (('0', '2'), ('1', '1')))	aT
942	((2, 3), (('1', '0'), ('1', '0')))	2
943	((2, 3), (('2', '1'), ('1', '1')))	2
944	((2, 3), (('2', '0'), ('0', '0')))	0
945	((2, 3), (('0', '0'), ('0', '1')))	0
946	((2, 3), (('1', '1'), ('1', '0')))	2
947	((2, 3), (('1', '0'), ('1', '1')))	2
948	((2, 3), (('2', '0'), ('0', '1')))	0
949	((2, 3), (('1', '2'), ('0', '0')))	2
950	((2, 3), (('1', '1'), ('1', '1')))	2
951	((2, 3), (('3', '0'), ('0', '0')))	2
952	((2, 3), (('3', '1'), ('0', '0')))	2
953	((2, 3), (('3', '0'), ('0', '1')))	0
954	((2, 3), (('1', '2'), ('0', '1')))	2
955	((2, 3), (('3', '1'), ('0', '1')))	0
956	((2, 3), (('3', '2'), ('0', '0')))	2
957	((2, 3), (('2', '2'), ('0', '0')))	0
958	((2, 3), (('0', '1'), ('1', '0')))	2
959	((2, 3), (('3', '2'), ('0', '1')))	0
960	((2, 3), (('0', '1'), ('1', '1')))	2
961	((2, 3), (('2', '2'), ('0', '1')))	0
962	((2, 3), (('0', '0'), ('1', '0')))	0
963	((2, 3), (('2', '1'), ('0', '0')))	2
964	((2, 3), (('0', '2'), ('0', '0')))	0
965	((2, 3), (('0', '2'), ('0', '1')))	0
966	((2, 3), (('2', '0'), ('1', '0')))	0
967	((2, 3), (('2', '1'), ('0', '1')))	2
968	((2, 3), (('0', '0'), ('1', '1')))	0
969	((2, 3), (('1', '0'), ('0', '0')))	2
970	((2, 3), (('1', '1'), ('0', '0')))	2
971	((2, 3), (('2', '0'), ('1', '1')))	0
972	((2, 3), (('1', '0'), ('0', '1')))	2
973	((2, 3), (('1', '2'), ('1', '0')))	2
974	((2, 3), (('3', '0'), ('1', '0')))	aT
975	((2, 3), (('1', '1'), ('0', '1')))	2
976	((2, 3), (('3', '1'), ('1', '0')))	aT
977	((2, 3), (('3', '0'), ('1', '1')))	aT
978	((2, 3), (('1', '2'), ('1', '1')))	2
979	((2, 3), (('3', '1'), ('1', '1')))	aT
980	((2, 4), 'sink')	0
981	((2, 4), (('3', '2'), ('1', '0')))	aT
982	((2, 4), (('2', '2'), ('1', '0')))	1
983	((2, 4), (('3', '2'), ('1', '1')))	aT
984	((2, 4), (('0', '1'), ('0', '0')))	2
985	((2, 4), (('0', '1'), ('0', '1')))	2
986	((2, 4), (('2', '2'), ('1', '1')))	1
987	((2, 4), (('0', '2'), ('1', '0')))	aT
988	((2, 4), (('2', '1'), ('1', '0')))	1
989	((2, 4), (('0', '0'), ('0', '0')))	1
990	((2, 4), (('0', '2'), ('1', '1')))	aT
991	((2, 4), (('1', '0'), ('1', '0')))	2
992	((2, 4), (('2', '1'), ('1', '1')))	1
993	((2, 4), (('2', '0'), ('0', '0')))	1
994	((2, 4), (('0', '0'), ('0', '1')))	1
995	((2, 4), (('1', '1'), ('1', '0')))	2
996	((2, 4), (('1', '0'), ('1', '1')))	2
997	((2, 4), (('2', '0'), ('0', '1')))	1
998	((2, 4), (('1', '2'), ('0', '0')))	1
999	((2, 4), (('1', '1'), ('1', '1')))	2
1000	((2, 4), (('3', '0'), ('0', '0')))	1
1001	((2, 4), (('3', '1'), ('0', '0')))	1
1002	((2, 4), (('3', '0'), ('0', '1')))	1
1003	((2, 4), (('1', '2'), ('0', '1')))	1
1004	((2, 4), (('3', '1'), ('0', '1')))	1
1005	((2, 4), (('3', '2'), ('0', '0')))	1
1006	((2, 4), (('2', '2'), ('0', '0')))	1
1007	((2, 4), (('0', '1'), ('1', '0')))	2
1008	((2, 4), (('3', '2'), ('0', '1')))	1
1009	((2, 4), (('0', '1'), ('1', '1')))	2
1010	((2, 4), (('2', '2'), ('0', '1')))	1
1011	((2, 4), (('0', '0'), ('1', '0')))	1
1012	((2, 4), (('2', '1'), ('0', '0')))	1
1013	((2, 4), (('0', '2'), ('0', '0')))	1
1014	((2, 4), (('0', '2'), ('0', '1')))	1
1015	((2, 4), (('2', '0'), ('1', '0')))	1
1016	((2, 4), (('2', '1'), ('0', '1')))	1
1017	((2, 4), (('0', '0'), ('1', '1')))	1
1018	((2, 4), (('1', '0'), ('0', '0')))	2
1019	((2, 4), (('1', '1'), ('0', '0')))	2
1020	((2, 4), (('2', '0'), ('1', '1')))	1
1021	((2, 4), (('1', '0'), ('0', '1')))	2
1022	((2, 4), (('1', '2'), ('1', '0')))	2
1023	((2, 4), (('3', '0'), ('1', '0')))	aT
1024	((2, 4), (('1', '1'), ('0', '1')))	2
1025	((2, 4), (('3', '1'), ('1', '0')))	aT
1026	((2, 4), (('3', '0'), ('1', '1')))	aT
1027	((2, 4), (('1', '2'), ('1', '1')))	2
1028	((2, 4), (('3', '1'), ('1', '1')))	aT
1029	((2, 5), 'sink')	0
1030	((2, 5), (('3', '2'), ('1', '0')))	aT
1031	((2, 5), (('2', '2'), ('1', '0')))	aT
1032	((2, 5), (('3', '2'), ('1', '1')))	aT
