	State	Action
738	((2, 7), ('3', '2'))	3
739	((2, 7), ('1', '3'))	3
740	((2, 7), ('0', '4'))	3
741	((2, 7), ('0', '0'))	3
742	((2, 7), 'sink')	0
743	((2, 7), ('4', '4'))	0
744	((3, 0), ('0', '5'))	3
745	((3, 0), ('4', '0'))	0
746	((3, 0), ('2', '0'))	1
747	((3, 0), ('3', '4'))	3
748	((3, 0), ('2', '4'))	1
749	((3, 0), ('3', '0'))	1
750	((3, 0), ('4', '5'))	0
751	((3, 0), ('0', '3'))	3
752	((3, 0), ('1', '1'))	1
753	((3, 0), ('3', '5'))	aT
754	((3, 0), ('2', '5'))	1
755	((3, 0), ('4', '3'))	0
756	((3, 0), ('1', '2'))	3
757	((3, 0), ('2', '3'))	1
758	((3, 0), ('3', '3'))	3
759	((3, 0), ('0', '1'))	3
760	((3, 0), ('1', '0'))	1
761	((3, 0), ('1', '4'))	3
762	((3, 0), ('0', '2'))	3
763	((3, 0), ('4', '1'))	0
764	((3, 0), ('4', '2'))	0
765	((3, 0), ('1', '5'))	3
766	((3, 0), ('3', '1'))	1
767	((3, 0), ('2', '1'))	1
768	((3, 0), ('2', '2'))	1
769	((3, 0), ('3', '2'))	3
770	((3, 0), ('1', '3'))	3
771	((3, 0), ('0', '4'))	3
772	((3, 0), ('0', '0'))	3
773	((3, 0), 'sink')	0
774	((3, 0), ('4', '4'))	0
775	((3, 1), ('0', '5'))	3
776	((3, 1), ('4', '0'))	0
777	((3, 1), ('2', '0'))	2
778	((3, 1), ('3', '4'))	2
779	((3, 1), ('2', '4'))	2
780	((3, 1), ('3', '0'))	2
781	((3, 1), ('4', '5'))	0
782	((3, 1), ('0', '3'))	3
783	((3, 1), ('1', '1'))	2
784	((3, 1), ('3', '5'))	aT
785	((3, 1), ('2', '5'))	2
786	((3, 1), ('4', '3'))	0
787	((3, 1), ('1', '2'))	2
788	((3, 1), ('2', '3'))	2
789	((3, 1), ('3', '3'))	2
790	((3, 1), ('0', '1'))	3
791	((3, 1), ('1', '0'))	2
792	((3, 1), ('1', '4'))	2
793	((3, 1), ('0', '2'))	3
794	((3, 1), ('4', '1'))	0
795	((3, 1), ('4', '2'))	0
796	((3, 1), ('1', '5'))	2
797	((3, 1), ('3', '1'))	2
798	((3, 1), ('2', '1'))	2
799	((3, 1), ('2', '2'))	2
800	((3, 1), ('3', '2'))	2
801	((3, 1), ('1', '3'))	2
802	((3, 1), ('0', '4'))	3
803	((3, 1), ('0', '0'))	3
804	((3, 1), 'sink')	0
805	((3, 1), ('4', '4'))	0
806	((3, 2), ('0', '5'))	0
807	((3, 2), ('4', '0'))	0
808	((3, 2), ('2', '0'))	0
809	((3, 2), ('3', '4'))	0
810	((3, 2), ('2', '4'))	0
811	((3, 2), ('3', '0'))	0
812	((3, 2), ('4', '5'))	0
813	((3, 2), ('0', '3'))	0
814	((3, 2), ('1', '1'))	0
815	((3, 2), ('3', '5'))	aT
816	((3, 2), ('2', '5'))	0
817	((3, 2), ('4', '3'))	0
818	((3, 2), ('1', '2'))	0
819	((3, 2), ('2', '3'))	0
820	((3, 2), ('3', '3'))	0
821	((3, 2), ('0', '1'))	0
822	((3, 2), ('1', '0'))	0
823	((3, 2), ('1', '4'))	0
824	((3, 2), ('0', '2'))	0
825	((3, 2), ('4', '1'))	0
826	((3, 2), ('4', '2'))	0
827	((3, 2), ('1', '5'))	0
828	((3, 2), ('3', '1'))	0
829	((3, 2), ('2', '1'))	0
830	((3, 2), ('2', '2'))	0
831	((3, 2), ('3', '2'))	0
832	((3, 2), ('1', '3'))	0
833	((3, 2), ('0', '4'))	0
834	((3, 2), ('0', '0'))	0
835	((3, 2), 'sink')	0
836	((3, 2), ('4', '4'))	0
837	((3, 3), ('0', '5'))	0
838	((3, 3), ('4', '0'))	0
839	((3, 3), ('2', '0'))	0
840	((3, 3), ('3', '4'))	0
841	((3, 3), ('2', '4'))	0
842	((3, 3), ('3', '0'))	0
843	((3, 3), ('4', '5'))	0
844	((3, 3), ('0', '3'))	0
845	((3, 3), ('1', '1'))	0
846	((3, 3), ('3', '5'))	aT
847	((3, 3), ('2', '5'))	0
848	((3, 3), ('4', '3'))	0
849	((3, 3), ('1', '2'))	0
850	((3, 3), ('2', '3'))	0
851	((3, 3), ('3', '3'))	0
852	((3, 3), ('0', '1'))	0
853	((3, 3), ('1', '0'))	0
854	((3, 3), ('1', '4'))	0
855	((3, 3), ('0', '2'))	0
856	((3, 3), ('4', '1'))	0
857	((3, 3), ('4', '2'))	0
858	((3, 3), ('1', '5'))	0
859	((3, 3), ('3', '1'))	0
860	((3, 3), ('2', '1'))	0
861	((3, 3), ('2', '2'))	0
862	((3, 3), ('3', '2'))	0
863	((3, 3), ('1', '3'))	0
864	((3, 3), ('0', '4'))	0
865	((3, 3), ('0', '0'))	0
866	((3, 3), 'sink')	0
867	((3, 3), ('4', '4'))	0
868	((3, 4), ('0', '5'))	0
869	((3, 4), ('4', '0'))	0
870	((3, 4), ('2', '0'))	0
871	((3, 4), ('3', '4'))	0
872	((3, 4), ('2', '4'))	0
873	((3, 4), ('3', '0'))	0
874	((3, 4), ('4', '5'))	0
875	((3, 4), ('0', '3'))	0
876	((3, 4), ('1', '1'))	1
877	((3, 4), ('3', '5'))	aT
878	((3, 4), ('2', '5'))	1
879	((3, 4), ('4', '3'))	0
880	((3, 4), ('1', '2'))	0
881	((3, 4), ('2', '3'))	0
882	((3, 4), ('3', '3'))	0
883	((3, 4), ('0', '1'))	0
884	((3, 4), ('1', '0'))	0
885	((3, 4), ('1', '4'))	0
886	((3, 4), ('0', '2'))	0
887	((3, 4), ('4', '1'))	0
888	((3, 4), ('4', '2'))	0
889	((3, 4), ('1', '5'))	0
890	((3, 4), ('3', '1'))	1
891	((3, 4), ('2', '1'))	1
892	((3, 4), ('2', '2'))	1
893	((3, 4), ('3', '2'))	0
894	((3, 4), ('1', '3'))	0
895	((3, 4), ('0', '4'))	0
896	((3, 4), ('0', '0'))	0
897	((3, 4), 'sink')	0
898	((3, 4), ('4', '4'))	0
899	((3, 5), ('0', '5'))	3
900	((3, 5), ('4', '0'))	0
901	((3, 5), ('2', '0'))	2
902	((3, 5), ('3', '4'))	3
903	((3, 5), ('2', '4'))	2
904	((3, 5), ('3', '0'))	2
905	((3, 5), ('4', '5'))	0
906	((3, 5), ('0', '3'))	3
907	((3, 5), ('1', '1'))	2
908	((3, 5), ('3', '5'))	aT
909	((3, 5), ('2', '5'))	2
910	((3, 5), ('4', '3'))	0
911	((3, 5), ('1', '2'))	2
912	((3, 5), ('2', '3'))	2
913	((3, 5), ('3', '3'))	3
914	((3, 5), ('0', '1'))	3
915	((3, 5), ('1', '0'))	2
916	((3, 5), ('1', '4'))	3
917	((3, 5), ('0', '2'))	3
918	((3, 5), ('4', '1'))	0
919	((3, 5), ('4', '2'))	0
920	((3, 5), ('1', '5'))	2
921	((3, 5), ('3', '1'))	2
922	((3, 5), ('2', '1'))	2
923	((3, 5), ('2', '2'))	2
924	((3, 5), ('3', '2'))	2
925	((3, 5), ('1', '3'))	3
926	((3, 5), ('0', '4'))	3
927	((3, 5), ('0', '0'))	3
928	((3, 5), 'sink')	0
929	((3, 5), ('4', '4'))	0
930	((3, 6), ('0', '5'))	0
931	((3, 6), ('4', '0'))	0
932	((3, 6), ('2', '0'))	0
933	((3, 6), ('3', '4'))	0
934	((3, 6), ('2', '4'))	0
935	((3, 6), ('3', '0'))	0
936	((3, 6), ('4', '5'))	0
937	((3, 6), ('0', '3'))	0
938	((3, 6), ('1', '1'))	0
939	((3, 6), ('3', '5'))	aT
940	((3, 6), ('2', '5'))	0
941	((3, 6), ('4', '3'))	0
942	((3, 6), ('1', '2'))	0
943	((3, 6), ('2', '3'))	0
944	((3, 6), ('3', '3'))	0
945	((3, 6), ('0', '1'))	0
946	((3, 6), ('1', '0'))	0
947	((3, 6), ('1', '4'))	0
948	((3, 6), ('0', '2'))	0
949	((3, 6), ('4', '1'))	0
950	((3, 6), ('4', '2'))	0
951	((3, 6), ('1', '5'))	0
952	((3, 6), ('3', '1'))	0
953	((3, 6), ('2', '1'))	0
954	((3, 6), ('2', '2'))	0
955	((3, 6), ('3', '2'))	0
956	((3, 6), ('1', '3'))	0
957	((3, 6), ('0', '4'))	0
958	((3, 6), ('0', '0'))	0
959	((3, 6), 'sink')	0
960	((3, 6), ('4', '4'))	0
961	((3, 7), ('0', '5'))	0
962	((3, 7), ('4', '0'))	0
963	((3, 7), ('2', '0'))	0
964	((3, 7), ('3', '4'))	0
965	((3, 7), ('2', '4'))	0
966	((3, 7), ('3', '0'))	0
967	((3, 7), ('4', '5'))	0
968	((3, 7), ('0', '3'))	0
969	((3, 7), ('1', '1'))	0
970	((3, 7), ('3', '5'))	aT
971	((3, 7), ('2', '5'))	0
972	((3, 7), ('4', '3'))	0
973	((3, 7), ('1', '2'))	0
974	((3, 7), ('2', '3'))	0
975	((3, 7), ('3', '3'))	0
976	((3, 7), ('0', '1'))	0
977	((3, 7), ('1', '0'))	0
978	((3, 7), ('1', '4'))	0
979	((3, 7), ('0', '2'))	0
980	((3, 7), ('4', '1'))	0
981	((3, 7), ('4', '2'))	0
982	((3, 7), ('1', '5'))	0
983	((3, 7), ('3', '1'))	0
984	((3, 7), ('2', '1'))	0
985	((3, 7), ('2', '2'))	0
986	((3, 7), ('3', '2'))	0
987	((3, 7), ('1', '3'))	0
988	((3, 7), ('0', '4'))	0
989	((3, 7), ('0', '0'))	0
990	((3, 7), 'sink')	0
991	((3, 7), ('4', '4'))	0
992	((4, 0), ('0', '5'))	3
993	((4, 0), ('4', '0'))	0
994	((4, 0), ('2', '0'))	1
995	((4, 0), ('3', '4'))	3
996	((4, 0), ('2', '4'))	1
997	((4, 0), ('3', '0'))	1
998	((4, 0), ('4', '5'))	0
999	((4, 0), ('0', '3'))	3
1000	((4, 0), ('1', '1'))	1
1001	((4, 0), ('3', '5'))	aT
1002	((4, 0), ('2', '5'))	1
1003	((4, 0), ('4', '3'))	0
1004	((4, 0), ('1', '2'))	3
1005	((4, 0), ('2', '3'))	1
1006	((4, 0), ('3', '3'))	3
1007	((4, 0), ('0', '1'))	3
1008	((4, 0), ('1', '0'))	1
1009	((4, 0), ('1', '4'))	3
1010	((4, 0), ('0', '2'))	3
1011	((4, 0), ('4', '1'))	0
1012	((4, 0), ('4', '2'))	0
1013	((4, 0), ('1', '5'))	3
1014	((4, 0), ('3', '1'))	1
1015	((4, 0), ('2', '1'))	1
1016	((4, 0), ('2', '2'))	1
1017	((4, 0), ('3', '2'))	3
1018	((4, 0), ('1', '3'))	3
1019	((4, 0), ('0', '4'))	3
1020	((4, 0), ('0', '0'))	3
1021	((4, 0), 'sink')	0
1022	((4, 0), ('4', '4'))	0
1023	((4, 1), ('0', '5'))	2
1024	((4, 1), ('4', '0'))	0
1025	((4, 1), ('2', '0'))	2
1026	((4, 1), ('3', '4'))	2
1027	((4, 1), ('2', '4'))	2
1028	((4, 1), ('3', '0'))	2
1029	((4, 1), ('4', '5'))	0
1030	((4, 1), ('0', '3'))	2
1031	((4, 1), ('1', '1'))	2
1032	((4, 1), ('3', '5'))	aT
1033	((4, 1), ('2', '5'))	2
1034	((4, 1), ('4', '3'))	0
1035	((4, 1), ('1', '2'))	2
1036	((4, 1), ('2', '3'))	2
1037	((4, 1), ('3', '3'))	2
1038	((4, 1), ('0', '1'))	2
1039	((4, 1), ('1', '0'))	2
1040	((4, 1), ('1', '4'))	2
1041	((4, 1), ('0', '2'))	2
1042	((4, 1), ('4', '1'))	0
1043	((4, 1), ('4', '2'))	0
1044	((4, 1), ('1', '5'))	2
1045	((4, 1), ('3', '1'))	2
1046	((4, 1), ('2', '1'))	2
1047	((4, 1), ('2', '2'))	2
1048	((4, 1), ('3', '2'))	2
1049	((4, 1), ('1', '3'))	2
1050	((4, 1), ('0', '4'))	2
1051	((4, 1), ('0', '0'))	2
1052	((4, 1), 'sink')	0
1053	((4, 1), ('4', '4'))	0
1054	((4, 2), ('0', '5'))	0
1055	((4, 2), ('4', '0'))	0
1056	((4, 2), ('2', '0'))	0
1057	((4, 2), ('3', '4'))	0
1058	((4, 2), ('2', '4'))	0
1059	((4, 2), ('3', '0'))	0
1060	((4, 2), ('4', '5'))	0
1061	((4, 2), ('0', '3'))	0
1062	((4, 2), ('1', '1'))	0
1063	((4, 2), ('3', '5'))	aT
1064	((4, 2), ('2', '5'))	0
1065	((4, 2), ('4', '3'))	0
1066	((4, 2), ('1', '2'))	0
1067	((4, 2), ('2', '3'))	0
1068	((4, 2), ('3', '3'))	0
1069	((4, 2), ('0', '1'))	0
1070	((4, 2), ('1', '0'))	0
1071	((4, 2), ('1', '4'))	0
1072	((4, 2), ('0', '2'))	0
1073	((4, 2), ('4', '1'))	0
1074	((4, 2), ('4', '2'))	0
1075	((4, 2), ('1', '5'))	0
1076	((4, 2), ('3', '1'))	0
1077	((4, 2), ('2', '1'))	0
1078	((4, 2), ('2', '2'))	0
1079	((4, 2), ('3', '2'))	0
1080	((4, 2), ('1', '3'))	0
1081	((4, 2), ('0', '4'))	0
1082	((4, 2), ('0', '0'))	0
1083	((4, 2), 'sink')	0
1084	((4, 2), ('4', '4'))	0
1085	((4, 3), ('0', '5'))	0
1086	((4, 3), ('4', '0'))	0
1087	((4, 3), ('2', '0'))	0
1088	((4, 3), ('3', '4'))	0
1089	((4, 3), ('2', '4'))	0
1090	((4, 3), ('3', '0'))	0
1091	((4, 3), ('4', '5'))	0
1092	((4, 3), ('0', '3'))	0
1093	((4, 3), ('1', '1'))	0
1094	((4, 3), ('3', '5'))	aT
1095	((4, 3), ('2', '5'))	0
1096	((4, 3), ('4', '3'))	0
1097	((4, 3), ('1', '2'))	0
1098	((4, 3), ('2', '3'))	0
1099	((4, 3), ('3', '3'))	0
1100	((4, 3), ('0', '1'))	0
1101	((4, 3), ('1', '0'))	0
1102	((4, 3), ('1', '4'))	0
1103	((4, 3), ('0', '2'))	0
1104	((4, 3), ('4', '1'))	0
1105	((4, 3), ('4', '2'))	0
1106	((4, 3), ('1', '5'))	0
1107	((4, 3), ('3', '1'))	0
1108	((4, 3), ('2', '1'))	0
1109	((4, 3), ('2', '2'))	0
1110	((4, 3), ('3', '2'))	0
1111	((4, 3), ('1', '3'))	0
1112	((4, 3), ('0', '4'))	0
1113	((4, 3), ('0', '0'))	0
1114	((4, 3), 'sink')	0
1115	((4, 3), ('4', '4'))	0
1116	((4, 4), ('0', '5'))	3
1117	((4, 4), ('4', '0'))	0
1118	((4, 4), ('2', '0'))	0
1119	((4, 4), ('3', '4'))	0
1120	((4, 4), ('2', '4'))	0
1121	((4, 4), ('3', '0'))	0
1122	((4, 4), ('4', '5'))	0
1123	((4, 4), ('0', '3'))	3
1124	((4, 4), ('1', '1'))	0
1125	((4, 4), ('3', '5'))	aT
1126	((4, 4), ('2', '5'))	0
1127	((4, 4), ('4', '3'))	0
1128	((4, 4), ('1', '2'))	0
1129	((4, 4), ('2', '3'))	0
1130	((4, 4), ('3', '3'))	0
1131	((4, 4), ('0', '1'))	3
1132	((4, 4), ('1', '0'))	0
1133	((4, 4), ('1', '4'))	0
1134	((4, 4), ('0', '2'))	3
1135	((4, 4), ('4', '1'))	0
1136	((4, 4), ('4', '2'))	0
1137	((4, 4), ('1', '5'))	0
1138	((4, 4), ('3', '1'))	0
1139	((4, 4), ('2', '1'))	0
1140	((4, 4), ('2', '2'))	0
1141	((4, 4), ('3', '2'))	0
1142	((4, 4), ('1', '3'))	0
1143	((4, 4), ('0', '4'))	3
1144	((4, 4), ('0', '0'))	3
1145	((4, 4), 'sink')	0
1146	((4, 4), ('4', '4'))	0
1147	((4, 5), ('0', '5'))	3
1148	((4, 5), ('4', '0'))	0
1149	((4, 5), ('2', '0'))	2
1150	((4, 5), ('3', '4'))	3
1151	((4, 5), ('2', '4'))	2
1152	((4, 5), ('3', '0'))	2
1153	((4, 5), ('4', '5'))	0
1154	((4, 5), ('0', '3'))	3
1155	((4, 5), ('1', '1'))	2
1156	((4, 5), ('3', '5'))	aT
1157	((4, 5), ('2', '5'))	2
1158	((4, 5), ('4', '3'))	0
1159	((4, 5), ('1', '2'))	2
1160	((4, 5), ('2', '3'))	2
1161	((4, 5), ('3', '3'))	2
1162	((4, 5), ('0', '1'))	3
1163	((4, 5), ('1', '0'))	2
1164	((4, 5), ('1', '4'))	2
1165	((4, 5), ('0', '2'))	3
1166	((4, 5), ('4', '1'))	0
1167	((4, 5), ('4', '2'))	0
1168	((4, 5), ('1', '5'))	2
1169	((4, 5), ('3', '1'))	2
1170	((4, 5), ('2', '1'))	2
1171	((4, 5), ('2', '2'))	2
1172	((4, 5), ('3', '2'))	2
1173	((4, 5), ('1', '3'))	2
1174	((4, 5), ('0', '4'))	3
1175	((4, 5), ('0', '0'))	3
1176	((4, 5), 'sink')	0
1177	((4, 5), ('4', '4'))	0
1178	((4, 6), ('0', '5'))	0
1179	((4, 6), ('4', '0'))	0
1180	((4, 6), ('2', '0'))	0
1181	((4, 6), ('3', '4'))	0
1182	((4, 6), ('2', '4'))	0
1183	((4, 6), ('3', '0'))	0
1184	((4, 6), ('4', '5'))	0
1185	((4, 6), ('0', '3'))	0
1186	((4, 6), ('1', '1'))	0
1187	((4, 6), ('3', '5'))	aT
1188	((4, 6), ('2', '5'))	0
1189	((4, 6), ('4', '3'))	0
1190	((4, 6), ('1', '2'))	0
1191	((4, 6), ('2', '3'))	0
1192	((4, 6), ('3', '3'))	0
1193	((4, 6), ('0', '1'))	0
1194	((4, 6), ('1', '0'))	0
1195	((4, 6), ('1', '4'))	0
1196	((4, 6), ('0', '2'))	0
1197	((4, 6), ('4', '1'))	0
1198	((4, 6), ('4', '2'))	0
1199	((4, 6), ('1', '5'))	0
1200	((4, 6), ('3', '1'))	0
1201	((4, 6), ('2', '1'))	0
1202	((4, 6), ('2', '2'))	0
1203	((4, 6), ('3', '2'))	0
1204	((4, 6), ('1', '3'))	0
1205	((4, 6), ('0', '4'))	0
1206	((4, 6), ('0', '0'))	0
1207	((4, 6), 'sink')	0
1208	((4, 6), ('4', '4'))	0
1209	((4, 7), ('0', '5'))	0
1210	((4, 7), ('4', '0'))	0
1211	((4, 7), ('2', '0'))	0
1212	((4, 7), ('3', '4'))	0
1213	((4, 7), ('2', '4'))	0
1214	((4, 7), ('3', '0'))	0
1215	((4, 7), ('4', '5'))	0
1216	((4, 7), ('0', '3'))	0
1217	((4, 7), ('1', '1'))	0
1218	((4, 7), ('3', '5'))	aT
1219	((4, 7), ('2', '5'))	0
1220	((4, 7), ('4', '3'))	0
1221	((4, 7), ('1', '2'))	0
1222	((4, 7), ('2', '3'))	0
1223	((4, 7), ('3', '3'))	0
1224	((4, 7), ('0', '1'))	0
1225	((4, 7), ('1', '0'))	0
1226	((4, 7), ('1', '4'))	0
1227	((4, 7), ('0', '2'))	0
1228	((4, 7), ('4', '1'))	0
1229	((4, 7), ('4', '2'))	0
1230	((4, 7), ('1', '5'))	0
1231	((4, 7), ('3', '1'))	0
1232	((4, 7), ('2', '1'))	0
1233	((4, 7), ('2', '2'))	0
1234	((4, 7), ('3', '2'))	0
1235	((4, 7), ('1', '3'))	0
1236	((4, 7), ('0', '4'))	0
1237	((4, 7), ('0', '0'))	0
1238	((4, 7), 'sink')	0
1239	((4, 7), ('4', '4'))	0
1240	((5, 0), ('0', '5'))	3
1241	((5, 0), ('4', '0'))	0
1242	((5, 0), ('2', '0'))	0
1243	((5, 0), ('3', '4'))	3
1244	((5, 0), ('2', '4'))	0
1245	((5, 0), ('3', '0'))	0
1246	((5, 0), ('4', '5'))	0
1247	((5, 0), ('0', '3'))	3
1248	((5, 0), ('1', '1'))	0
1249	((5, 0), ('3', '5'))	aT
1250	((5, 0), ('2', '5'))	0
1251	((5, 0), ('4', '3'))	0
1252	((5, 0), ('1', '2'))	3
1253	((5, 0), ('2', '3'))	0
1254	((5, 0), ('3', '3'))	3
1255	((5, 0), ('0', '1'))	3
1256	((5, 0), ('1', '0'))	0
1257	((5, 0), ('1', '4'))	3
1258	((5, 0), ('0', '2'))	3
1259	((5, 0), ('4', '1'))	0
1260	((5, 0), ('4', '2'))	0
1261	((5, 0), ('1', '5'))	3
1262	((5, 0), ('3', '1'))	0
1263	((5, 0), ('2', '1'))	0
1264	((5, 0), ('2', '2'))	0
1265	((5, 0), ('3', '2'))	3
1266	((5, 0), ('1', '3'))	3
1267	((5, 0), ('0', '4'))	3
1268	((5, 0), ('0', '0'))	3
1269	((5, 0), 'sink')	0
1270	((5, 0), ('4', '4'))	0
1271	((5, 1), ('0', '5'))	2
1272	((5, 1), ('4', '0'))	0
1273	((5, 1), ('2', '0'))	0
1274	((5, 1), ('3', '4'))	0
1275	((5, 1), ('2', '4'))	0
1276	((5, 1), ('3', '0'))	0
1277	((5, 1), ('4', '5'))	0
1278	((5, 1), ('0', '3'))	2
1279	((5, 1), ('1', '1'))	0
1280	((5, 1), ('3', '5'))	aT
1281	((5, 1), ('2', '5'))	0
1282	((5, 1), ('4', '3'))	0
1283	((5, 1), ('1', '2'))	2
1284	((5, 1), ('2', '3'))	0
1285	((5, 1), ('3', '3'))	2
1286	((5, 1), ('0', '1'))	2
1287	((5, 1), ('1', '0'))	0
1288	((5, 1), ('1', '4'))	2
1289	((5, 1), ('0', '2'))	2
1290	((5, 1), ('4', '1'))	0
1291	((5, 1), ('4', '2'))	0
1292	((5, 1), ('1', '5'))	2
1293	((5, 1), ('3', '1'))	0
1294	((5, 1), ('2', '1'))	0
1295	((5, 1), ('2', '2'))	0
1296	((5, 1), ('3', '2'))	2
1297	((5, 1), ('1', '3'))	2
1298	((5, 1), ('0', '4'))	2
1299	((5, 1), ('0', '0'))	2
1300	((5, 1), 'sink')	0
1301	((5, 1), ('4', '4'))	0
1302	((5, 2), ('0', '5'))	1
1303	((5, 2), ('4', '0'))	0
1304	((5, 2), ('2', '0'))	0
1305	((5, 2), ('3', '4'))	0
1306	((5, 2), ('2', '4'))	0
1307	((5, 2), ('3', '0'))	0
1308	((5, 2), ('4', '5'))	0
1309	((5, 2), ('0', '3'))	1
1310	((5, 2), ('1', '1'))	0
1311	((5, 2), ('3', '5'))	aT
1312	((5, 2), ('2', '5'))	0
1313	((5, 2), ('4', '3'))	0
1314	((5, 2), ('1', '2'))	2
1315	((5, 2), ('2', '3'))	0
1316	((5, 2), ('3', '3'))	2
1317	((5, 2), ('0', '1'))	1
1318	((5, 2), ('1', '0'))	0
1319	((5, 2), ('1', '4'))	2
1320	((5, 2), ('0', '2'))	1
1321	((5, 2), ('4', '1'))	0
1322	((5, 2), ('4', '2'))	0
1323	((5, 2), ('1', '5'))	2
1324	((5, 2), ('3', '1'))	0
1325	((5, 2), ('2', '1'))	0
1326	((5, 2), ('2', '2'))	0
1327	((5, 2), ('3', '2'))	2
1328	((5, 2), ('1', '3'))	2
1329	((5, 2), ('0', '4'))	1
1330	((5, 2), ('0', '0'))	1
1331	((5, 2), 'sink')	0
1332	((5, 2), ('4', '4'))	0
1333	((5, 3), ('0', '5'))	0
1334	((5, 3), ('4', '0'))	0
1335	((5, 3), ('2', '0'))	0
1336	((5, 3), ('3', '4'))	0
1337	((5, 3), ('2', '4'))	0
1338	((5, 3), ('3', '0'))	0
1339	((5, 3), ('4', '5'))	0
1340	((5, 3), ('0', '3'))	0
1341	((5, 3), ('1', '1'))	0
1342	((5, 3), ('3', '5'))	aT
1343	((5, 3), ('2', '5'))	0
1344	((5, 3), ('4', '3'))	0
1345	((5, 3), ('1', '2'))	1
1346	((5, 3), ('2', '3'))	0
1347	((5, 3), ('3', '3'))	1
1348	((5, 3), ('0', '1'))	0
1349	((5, 3), ('1', '0'))	0
1350	((5, 3), ('1', '4'))	1
1351	((5, 3), ('0', '2'))	0
1352	((5, 3), ('4', '1'))	0
1353	((5, 3), ('4', '2'))	0
1354	((5, 3), ('1', '5'))	1
1355	((5, 3), ('3', '1'))	0
1356	((5, 3), ('2', '1'))	0
1357	((5, 3), ('2', '2'))	0
1358	((5, 3), ('3', '2'))	1
1359	((5, 3), ('1', '3'))	1
1360	((5, 3), ('0', '4'))	0
1361	((5, 3), ('0', '0'))	0
1362	((5, 3), 'sink')	0
1363	((5, 3), ('4', '4'))	0
1364	((5, 4), ('0', '5'))	0
1365	((5, 4), ('4', '0'))	0
1366	((5, 4), ('2', '0'))	3
1367	((5, 4), ('3', '4'))	3
1368	((5, 4), ('2', '4'))	3
1369	((5, 4), ('3', '0'))	3
1370	((5, 4), ('4', '5'))	0
1371	((5, 4), ('0', '3'))	0
1372	((5, 4), ('1', '1'))	3
1373	((5, 4), ('3', '5'))	aT
1374	((5, 4), ('2', '5'))	3
1375	((5, 4), ('4', '3'))	0
1376	((5, 4), ('1', '2'))	2
1377	((5, 4), ('2', '3'))	3
1378	((5, 4), ('3', '3'))	3
1379	((5, 4), ('0', '1'))	0
1380	((5, 4), ('1', '0'))	3
1381	((5, 4), ('1', '4'))	3
1382	((5, 4), ('0', '2'))	0
1383	((5, 4), ('4', '1'))	0
1384	((5, 4), ('4', '2'))	0
1385	((5, 4), ('1', '5'))	2
1386	((5, 4), ('3', '1'))	3
1387	((5, 4), ('2', '1'))	3
1388	((5, 4), ('2', '2'))	3
1389	((5, 4), ('3', '2'))	2
1390	((5, 4), ('1', '3'))	3
1391	((5, 4), ('0', '4'))	0
1392	((5, 4), ('0', '0'))	0
1393	((5, 4), 'sink')	0
1394	((5, 4), ('4', '4'))	0
1395	((5, 5), ('0', '5'))	3
1396	((5, 5), ('4', '0'))	0
1397	((5, 5), ('2', '0'))	3
1398	((5, 5), ('3', '4'))	3
1399	((5, 5), ('2', '4'))	3
1400	((5, 5), ('3', '0'))	3
1401	((5, 5), ('4', '5'))	0
1402	((5, 5), ('0', '3'))	3
1403	((5, 5), ('1', '1'))	3
1404	((5, 5), ('3', '5'))	aT
1405	((5, 5), ('2', '5'))	3
1406	((5, 5), ('4', '3'))	0
1407	((5, 5), ('1', '2'))	2
1408	((5, 5), ('2', '3'))	3
1409	((5, 5), ('3', '3'))	3
1410	((5, 5), ('0', '1'))	3
1411	((5, 5), ('1', '0'))	3
1412	((5, 5), ('1', '4'))	3
1413	((5, 5), ('0', '2'))	3
1414	((5, 5), ('4', '1'))	0
1415	((5, 5), ('4', '2'))	0
1416	((5, 5), ('1', '5'))	2
1417	((5, 5), ('3', '1'))	3
1418	((5, 5), ('2', '1'))	3
1419	((5, 5), ('2', '2'))	3
1420	((5, 5), ('3', '2'))	2
1421	((5, 5), ('1', '3'))	3
1422	((5, 5), ('0', '4'))	3
1423	((5, 5), ('0', '0'))	3
1424	((5, 5), 'sink')	0
1425	((5, 5), ('4', '4'))	0
1426	((5, 6), ('0', '5'))	2
1427	((5, 6), ('4', '0'))	0
1428	((5, 6), ('2', '0'))	2
1429	((5, 6), ('3', '4'))	2
1430	((5, 6), ('2', '4'))	2
1431	((5, 6), ('3', '0'))	2
1432	((5, 6), ('4', '5'))	0
1433	((5, 6), ('0', '3'))	2
1434	((5, 6), ('1', '1'))	2
1435	((5, 6), ('3', '5'))	aT
1436	((5, 6), ('2', '5'))	2
1437	((5, 6), ('4', '3'))	0
1438	((5, 6), ('1', '2'))	2
1439	((5, 6), ('2', '3'))	2
1440	((5, 6), ('3', '3'))	2
1441	((5, 6), ('0', '1'))	2
1442	((5, 6), ('1', '0'))	2
1443	((5, 6), ('1', '4'))	2
1444	((5, 6), ('0', '2'))	2
1445	((5, 6), ('4', '1'))	0
1446	((5, 6), ('4', '2'))	0
1447	((5, 6), ('1', '5'))	2
1448	((5, 6), ('3', '1'))	2
1449	((5, 6), ('2', '1'))	2
1450	((5, 6), ('2', '2'))	2
1451	((5, 6), ('3', '2'))	2
1452	((5, 6), ('1', '3'))	2
